motusTagID,date,n_hits,first_time,last_time,n_hours,mean_snr,max_snr,mean_sig,duration_hours,center_hour,behavior
80204.0,2023-09-23,114,2023-09-23 04:30:16.730,2023-09-23 05:14:23.568,2,0.1922758861646237,0.4331553827954244,-65.0338850877193,0.7352327777777778,4.367616388888889,intermediate
80207.0,2023-09-16,9,2023-09-16 02:38:42.415,2023-09-16 02:42:33.700,1,0.10819160448982841,0.11746654643282672,-71.27987777777778,0.06424583333333334,2.032122916666667,fly_by
80795.0,2023-09-21,1138,2023-09-21 21:29:12.297,2023-09-21 23:59:45.679,3,0.41317579668706056,0.6199062806494969,-43.45856871704745,2.5092727777777775,22.25463638888889,linger
80795.0,2023-09-22,1240,2023-09-22 00:00:17.375,2023-09-22 03:51:40.250,4,0.26566440198310565,0.5823685471951853,-58.600519193548394,3.8563541666666667,1.9281770833333334,linger
80795.0,2023-09-24,12,2023-09-24 03:16:55.394,2023-09-24 21:59:13.561,4,0.10714893511720307,0.1260850689091219,-72.78820833333333,18.70504638888889,12.352523194444444,intermediate
80795.0,2023-10-07,18,2023-10-07 20:24:54.774,2023-10-07 20:34:56.999,1,0.13734934549108122,0.1897425722930411,-69.64131111111111,0.16728472222222224,20.08364236111111,fly_by
80796,2023-09-21,1264,2023-09-21 21:08:45.902,2023-09-21 23:59:54.556,3,0.38899621169473825,0.6280703511808367,-45.57600379746835,2.852403888888889,22.426201944444443,linger
80796,2023-09-22,4284,2023-09-22 00:00:26.249,2023-09-22 20:37:32.174,21,0.275062860755367,0.5864378056802907,-57.36344831932773,20.618312500000002,10.309156250000001,linger
80796,2023-09-25,2,2023-09-25 11:53:35.534,2023-09-25 11:54:07.228,1,0.10477119711362817,0.11714335865625262,-72.87115,0.008803888888888889,11.004401944444444,fly_by
80798.0,2023-09-16,399,2023-09-16 23:06:58.385,2023-09-16 23:59:48.018,1,0.3948565443770562,0.5338514009002174,-43.830960150375944,0.8804536111111111,23.440226805555554,intermediate
80798.0,2023-09-17,760,2023-09-17 00:00:19.714,2023-09-17 15:49:09.004,7,0.3739162406653931,0.5623445337280956,-45.817318421052626,15.813691666666667,7.906845833333334,linger
80798.0,2023-09-19,6,2023-09-19 04:17:23.241,2023-09-19 20:11:28.950,2,0.10203309826624117,0.1299707661624781,-73.00585,15.901585833333334,11.950792916666668,intermediate
80798.0,2023-09-20,3,2023-09-20 15:34:18.133,2023-09-20 15:35:21.526,1,0.09224914252566073,0.09439211061326805,-73.6069,0.017609166666666665,15.008804583333333,fly_by
80798.0,2023-09-21,4,2023-09-21 21:44:23.589,2023-09-21 21:47:02.155,1,0.1470403115629746,0.1935167959735864,-69.35832500000001,0.04404611111111111,21.022023055555554,fly_by
80798.0,2023-09-24,32,2023-09-24 21:07:13.507,2023-09-24 21:28:53.065,1,0.14444516261641066,0.18164727402062902,-69.3382375,0.36098833333333336,21.180494166666666,fly_by
80800.0,2023-09-21,671,2023-09-21 22:27:23.222,2023-09-21 23:59:50.093,2,0.3828651229434329,0.6220337660121726,-46.03717913561848,1.5407975,22.77039875,intermediate
80800.0,2023-09-22,149,2023-09-22 00:00:21.789,2023-09-22 00:43:40.894,1,0.2685341345033115,0.4806427434126783,-57.89436979865771,0.7219736111111111,0.36098680555555557,intermediate
80800.0,2023-10-10,10,2023-10-10 22:59:07.825,2023-10-10 23:03:53.092,2,0.12170661230653099,0.13689954744664035,-71.38636,0.07924083333333333,22.039620416666665,fly_by
80801.0,2023-09-22,904,2023-09-22 21:59:24.295,2023-09-22 23:59:50.931,3,0.3359858995991212,0.5263793919193807,-52.329810176991145,2.007398888888889,22.003699444444443,linger
80801.0,2023-09-23,3321,2023-09-23 00:00:22.627,2023-09-23 23:32:57.112,22,0.20192796942415928,0.5826177244376126,-64.17974104185487,23.5429125,11.77145625,linger
80801.0,2023-09-24,19,2023-09-24 01:50:18.006,2023-09-24 01:55:34.963,1,0.15855041481790733,0.2599935599046076,-68.48554736842105,0.08804361111111111,1.0440218055555555,fly_by
80802.0,2023-09-22,881,2023-09-22 21:59:22.998,2023-09-22 23:59:49.530,3,0.3393295036614409,0.42977042639669727,-52.13796299659478,2.00737,22.003685,linger
80802.0,2023-09-23,962,2023-09-23 00:00:21.225,2023-09-23 23:07:01.936,5,0.36036374350734424,0.6208687754541588,-47.668078274428275,23.11130861111111,11.555654305555555,linger
80803.0,2023-09-22,670,2023-09-22 22:29:11.521,2023-09-22 23:59:31.422,2,0.3377958453574318,0.4120633973122723,-52.247410746268656,1.5055280555555555,22.75276402777778,intermediate
80803.0,2023-09-23,1522,2023-09-23 00:00:03.117,2023-09-23 03:30:17.847,4,0.3874226876923457,0.5540561525560594,-44.934113272010514,3.5040916666666666,1.7520458333333333,linger
80804.0,2023-09-24,1448,2023-09-24 20:29:03.864,2023-09-24 23:49:15.878,4,0.37970856430888833,0.5381966978510405,-46.61563922651934,3.336670555555555,21.66833527777778,linger
80804.0,2023-09-25,14,2023-09-25 00:07:45.166,2023-09-25 00:45:15.439,1,0.13557065309693087,0.18763391336802568,-68.59382142857143,0.6250758333333334,0.3125379166666667,fly_by
80805.0,2023-09-24,578,2023-09-24 22:43:24.953,2023-09-24 23:59:29.221,2,0.36641939735293017,0.5305977867109168,-48.566839965397925,1.2678522222222222,22.633926111111112,intermediate
80805.0,2023-09-25,1117,2023-09-25 00:00:00.917,2023-09-25 03:29:44.346,4,0.35949545224143,0.5794824803912983,-48.243721665174576,3.4953969444444444,1.7476984722222222,linger
80805.0,2023-09-26,35,2023-09-26 02:24:49.569,2023-09-26 23:43:46.335,4,0.12343254972994812,0.1645461664989698,-69.67792571428572,21.315768333333335,12.657884166666667,intermediate
80805.0,2023-09-27,71,2023-09-27 00:22:51.861,2023-09-27 23:44:53.919,8,0.1310444806907187,0.19288275201285762,-67.97926760563381,23.367238333333333,11.683619166666666,intermediate
80805.0,2023-09-28,70,2023-09-28 00:04:26.682,2023-09-28 23:59:45.542,10,0.11702160814251347,0.19428447050689465,-69.51537714285715,23.921905555555554,11.960952777777777,intermediate
80805.0,2023-09-29,1078,2023-09-29 00:00:17.238,2023-09-29 23:41:51.964,22,0.13878191230482406,0.22534174836821758,-69.39958756957328,23.692979444444443,11.846489722222222,linger
80805.0,2023-10-01,80,2023-10-01 00:20:29.887,2023-10-01 23:56:47.680,7,0.11578577843093615,0.17617282683971586,-70.46886875,23.6049425,11.80247125,intermediate
80805.0,2023-10-02,12,2023-10-02 00:02:04.643,2023-10-02 00:58:36.145,1,0.12289702770198004,0.15128425972796214,-69.56400000000001,0.9420838888888888,0.4710419444444444,fly_by
80805.0,2023-10-03,33,2023-10-03 22:07:34.831,2023-10-03 23:37:23.199,2,0.11806616832483124,0.1706826758660571,-70.57503636363637,1.496768888888889,22.748384444444444,intermediate
80805.0,2023-10-04,40,2023-10-04 03:35:06.527,2023-10-04 22:33:00.344,6,0.11339772202465066,0.154355378265079,-71.797635,18.964949166666667,12.482474583333333,intermediate
80805.0,2023-10-05,426,2023-10-05 07:21:48.333,2023-10-05 21:36:32.983,10,0.10476072640024202,0.12303813139345941,-71.96250328638497,14.245736111111112,14.122868055555557,linger
80805.0,2023-10-06,285,2023-10-06 00:11:51.694,2023-10-06 21:52:59.763,4,0.18460963217245083,0.5079706851744814,-65.79278105263157,21.685574722222224,10.842787361111112,linger
80805.0,2023-10-20,30,2023-10-20 20:31:33.017,2023-10-20 20:53:12.564,1,0.17646948251397504,0.2650691241947737,-65.28072333333333,0.3609852777777778,20.18049263888889,fly_by
80806.0,2023-09-24,68,2023-09-24 23:51:21.111,2023-09-24 23:59:48.250,1,0.3591128532612867,0.4451338828423999,-49.46006617647059,0.14087194444444445,23.07043597222222,intermediate
80806.0,2023-09-25,1864,2023-09-25 00:00:19.946,2023-09-25 20:31:11.818,19,0.19635162508832407,0.5332820211702347,-63.601014109442055,20.51440888888889,10.257204444444445,linger
80807.0,2023-09-25,1178,2023-09-25 00:19:11.416,2023-09-25 20:49:29.998,16,0.28605428894336277,0.6505716952979756,-55.539177419354836,20.505161666666666,10.252580833333333,linger
80807.0,2023-09-28,61,2023-09-28 22:00:54.900,2023-09-28 22:20:59.329,1,0.2510344994329437,0.5362824348650816,-59.25173114754098,0.33456361111111116,22.167281805555554,intermediate
80807.0,2023-10-15,7,2023-10-15 03:24:43.561,2023-10-15 03:34:45.774,1,0.13030004566206096,0.1890620149756589,-69.15357142857142,0.16728138888888888,3.0836406944444446,fly_by
80808.0,2023-09-25,659,2023-09-25 00:44:39.853,2023-09-25 02:29:47.438,3,0.3672694325983562,0.5715990851744542,-47.811386342943855,1.7521069444444444,0.8760534722222222,intermediate
80809.0,2023-09-25,1572,2023-09-25 20:29:23.427,2023-09-25 23:59:38.548,4,0.3856298409419129,0.603760083483792,-46.11077430025445,3.5042002777777777,21.75210013888889,linger
